SourceBlock,Instrument,ExpiryLbl,TenorLbl,Te,SwapTenorY,FwdRate,MoneynessBP,Strike,OptType,PremiumBP,Annuity_Te,PricePerAnnuity,Model,Shift,ImplVol,Status,d1,d2,PremAnn_ANA,DeltaAnn_ANA,VegaAnn_ANA,Price_ANA,DeltaPrice_ANA,VegaPrice_ANA,DeltaPrice_per1bp,VegaPrice_per1pct,ParDeltaAnn_per1bp,ParDeltaPrice_per1bp,DeltaAnn_FD_df=0.5bps,DeltaAnn_FD_AbsErr_df=0.5bps,DeltaAnn_FD_RelErr_df=0.5bps,DeltaPrice_FD_df=0.5bps,DeltaPrice_FD_AbsErr_df=0.5bps,DeltaPrice_FD_RelErr_df=0.5bps,DeltaAnn_FD_df=1.0bps,DeltaAnn_FD_AbsErr_df=1.0bps,DeltaAnn_FD_RelErr_df=1.0bps,DeltaPrice_FD_df=1.0bps,DeltaPrice_FD_AbsErr_df=1.0bps,DeltaPrice_FD_RelErr_df=1.0bps,DeltaAnn_FD_df=2.0bps,DeltaAnn_FD_AbsErr_df=2.0bps,DeltaAnn_FD_RelErr_df=2.0bps,DeltaPrice_FD_df=2.0bps,DeltaPrice_FD_AbsErr_df=2.0bps,DeltaPrice_FD_RelErr_df=2.0bps,VegaAnn_FD_dv=0.0025,VegaAnn_FD_AbsErr_dv=0.0025,VegaAnn_FD_RelErr_dv=0.0025,VegaPrice_FD_dv=0.0025,VegaPrice_FD_AbsErr_dv=0.0025,VegaPrice_FD_RelErr_dv=0.0025,VegaAnn_FD_dv=0.005,VegaAnn_FD_AbsErr_dv=0.005,VegaAnn_FD_RelErr_dv=0.005,VegaPrice_FD_dv=0.005,VegaPrice_FD_AbsErr_dv=0.005,VegaPrice_FD_RelErr_dv=0.005,VegaAnn_FD_dv=0.01,VegaAnn_FD_AbsErr_dv=0.01,VegaAnn_FD_RelErr_dv=0.01,VegaPrice_FD_dv=0.01,VegaPrice_FD_AbsErr_dv=0.01,VegaPrice_FD_RelErr_dv=0.01
ATM,ATM 6M x 6Y,6M,6Y,0.4986301369863014,6.0,-0.00169,0.0,-0.00169,CALL/PAYER,58.5,6.090530793234132,0.0009605074169395329,BLACK_SHIFT,0.05,0.07058449468144959,OK,0.024921178508892937,-0.024921178508892937,0.0009605074166566217,0.5099410827639891,0.013605092613692254,0.005849999998276921,3.1058118673092308,0.08286223550849492,0.0003105811867309231,0.0008286223550849492,-0.0024560158519193465,-2.3590214411947633e-06,0.5099389401893445,-2.142574644592443e-06,-4.201612141110956e-06,3.105798817892381,-1.3049416849764128e-05,-4.201612141133872e-06,0.5099325152242186,-8.567539770520938e-06,-1.6801038512298423e-05,3.105759686444436,-5.2180864794859616e-05,-1.6801038512376906e-05,0.5099068566994692,-3.422606451985999e-05,-6.711768413391493e-05,3.1056034124093412,-0.00020845489988952082,-6.711768413394564e-05,0.013605090848146234,-1.7655460201465578e-09,-1.297709666724136e-07,0.0828622247553825,-1.075311241438559e-08,-1.297709668149515e-07,0.01360508555151227,-7.0621799849041045e-09,-5.190835656492834e-07,0.08286219249607026,-4.301242466364652e-08,-5.190835656278781e-07,0.013605064365012146,-2.8248680108630686e-08,-2.0763313349444628e-06,0.08286206345903885,-1.720494560708552e-07,-2.076331334956766e-06
ATM,ATM 6M x 7Y,6M,7Y,0.4986301369863014,7.0,-0.0011,0.0,-0.0011,CALL/PAYER,75.5,7.110955567968156,0.001061741973752382,BLACK_SHIFT,0.05,0.07708402995560457,OK,0.02721596123026916,-0.02721596123026916,0.0010617419736750344,0.5108562573995402,0.013770424990204507,0.007549999999449985,3.632676147986634,0.09792088025738258,0.00036326761479866344,0.0009792088025738258,-0.003224695744679984,-3.423794824458011e-06,0.5108543426157741,-1.914783766099326e-06,-3.748185009705725e-06,3.632662532044351,-1.361594228299623e-05,-3.748185009704952e-06,0.510848600280573,-7.657118967219212e-06,-1.4988793533032103e-05,3.6326216985538795,-5.4449432754566374e-05,-1.4988793533038803e-05,0.5108256611532827,-3.059624625756374e-05,-5.989208473888663e-05,3.63245857943895,-0.0002175685476841771,-5.989208473889471e-05,0.01377042320341651,-1.7867879970739908e-09,-1.2975547220547003e-07,0.09792086755161251,-1.2705770061072208e-08,-1.29755472251428e-07,0.013770417843058519,-7.14714598788746e-09,-5.190214530758151e-07,0.09792082943434502,-5.0823037556213535e-08,-5.190214530611496e-07,0.013770396401662291,-2.858854221583773e-08,-2.0760827814808903e-06,0.09792067696552913,-2.0329185344836187e-07,-2.0760827814661625e-06
ATM,ATM 6M x 8Y,6M,8Y,0.4986301369863014,8.0,-0.00047,0.0,-0.00047,CALL/PAYER,93.0,8.129182528942742,0.0011440264709137403,BLACK_SHIFT,0.05,0.08200287697386932,OK,0.02895265234286174,-0.02895265234286174,0.0011440264705899067,0.5115488236481921,0.013947155101645025,0.009299999997367497,4.158473759902095,0.11337896958074738,0.0004158473759902095,0.0011337896958074738,-0.004094064534372777,-4.6837181996257975e-06,0.5115470692820464,-1.7543661456898008e-06,-3.429518483061418e-06,4.158459498339474,-1.4261562620632162e-05,-3.429518482994571e-06,0.5115418077734045,-7.015874787574816e-06,-1.37149661249145e-05,4.1584167265753464,-5.7033326748445745e-05,-1.3714966124924763e-05,0.5115207855688544,-2.8038079337711075e-05,-5.481017263954013e-05,4.158245833237398,-0.0002279266646967315,-5.481017263941992e-05,0.013947153292102887,-1.8095421376596033e-09,-1.2974274140295272e-07,0.11337895487064904,-1.4710098333869936e-08,-1.297427414296048e-07,0.013947147863479364,-7.238165660589102e-09,-5.18970758397559e-07,0.11337891074037754,-5.884036984038499e-08,-5.18970758492204e-07,0.01394712614902309,-2.895262193533532e-08,-2.0758801149289897e-06,0.11337873421959897,-2.353611484040563e-07,-2.075880114931142e-06
ATM,ATM 6M x 9Y,6M,9Y,0.4986301369863014,9.0,0.00014000000000000001,0.0,0.00014000000000000001,CALL/PAYER,112.0,9.149533715142292,0.0012241060964084136,BLACK_SHIFT,0.05,0.0866768636343041,OK,0.030602890917757884,-0.030602890917757884,0.001224106096269332,0.5122068816939502,0.014118231238259183,0.01119999999872747,4.686454133186697,0.1291752327126275,0.00046864541331866966,0.0012917523271262752,-0.005068085231309638,-6.203874028058695e-06,0.5122052621342118,-1.6195597384305316e-06,-3.161924988345311e-06,4.686439314970267,-1.4818216429901554e-05,-3.161924988226751e-06,0.5122004047360476,-6.4769579026791035e-06,-1.2645198911148491e-05,4.686394872041995,-5.926114470167221e-05,-1.2645198911052992e-05,0.5121809943465626,-2.5887347387620885e-05,-5.0540803555796203e-05,4.686217276028978,-0.0002368571577182621,-5.054080355571599e-05,0.014118229406701044,-1.8315581395283997e-09,-1.2973000007005382e-07,0.12917521595472456,-1.6757902954189774e-08,-1.2973000011132635e-07,0.0141182239120307,-7.326228483248154e-09,-5.18919711655856e-07,0.129175165681053,-6.703157451326547e-08,-5.189197116632157e-07,0.014118201933386622,-2.9304872561572437e-08,-2.0756759162690843e-06,0.129174964586708,-2.6812591952252163e-07,-2.0756759162881773e-06
ATM,ATM 6M x 10Y,6M,10Y,0.4986301369863014,10.0,0.00074,0.0,0.00074,CALL/PAYER,131.0,10.156730670791356,0.0012897851114308735,BLACK_SHIFT,0.05,0.09024872079546742,OK,0.031864002020463175,-0.031864002020463175,0.001289785111393115,0.5127097468603973,0.014286614220751248,0.013099999999616498,5.2074548111506695,0.14510529283766815,0.000520745481115067,0.0014510529283766815,-0.006130231644972284,-7.906681505076176e-06,0.5127082280183964,-1.5188420008360737e-06,-2.9623817571964947e-06,5.207439384681535,-1.5426469134105503e-05,-2.962381757221006e-06,0.5127036725740414,-6.074286355906011e-06,-1.1847417360606455e-05,5.2073931162601355,-6.169489053409194e-05,-1.1847417360585694e-05,0.5126854670100233,-2.427985037400937e-05,-4.735593680964366e-05,5.2072082072496935,-0.0002466039009760834,-4.73559368096739e-05,0.014286612367495066,-1.853256182196561e-09,-1.2971976099870563e-07,0.14510527401464426,-1.8823023889558144e-08,-1.2971976088160886e-07,0.014286606807730265,-7.413020983518259e-09,-5.18878781842578e-07,0.14510521754561057,-7.529205758860513e-08,-5.188787818569491e-07,0.014286584568708356,-2.965204289225032e-08,-2.0755122546236916e-06,0.14510499166985466,-3.0116781349343036e-07,-2.0755122546105338e-06
ATM,ATM 6M x 15Y,6M,15Y,0.4986301369863014,15.0,0.00313,0.0,0.00313,CALL/PAYER,222.0,15.113326008416257,0.0014689023440397793,BLACK_SHIFT,0.05,0.09816139375154723,OK,0.034657719480804774,-0.034657719480804774,0.0014689023441504072,0.5138236621885037,0.01495816486014726,0.022200000001671955,7.7655845174932026,0.2260676220190417,0.0007765584517493202,0.002260676220190417,-0.012842655373151324,-1.8864606582737802e-05,0.513822388686011,-1.2735024926824323e-06,-2.4784816005908836e-06,7.765565270634858,-1.9246858344423856e-05,-2.4784816005887614e-06,0.5138185688767678,-5.09331173592642e-06,-9.912567502696799e-06,7.765507540612474,-7.697688072827447e-05,-9.91256750279028e-06,0.5138033001085215,-2.0362079982239045e-05,-3.962853694886655e-05,7.765276778740221,-0.00030773875298173436,-3.9628536948957845e-05,0.014958162920139517,-1.9400077429926332e-09,-1.2969557169150857e-07,0.22606759269907223,-2.9319969480079422e-08,-1.2969557169761266e-07,0.014958157100116928,-7.76003033185757e-09,-5.187822439724852e-07,0.22606750473917347,-1.172798682336218e-07,-5.187822439417852e-07,0.014958133820068206,-3.1040079053953895e-08,-2.0751261497761237e-06,0.22606715290020765,-4.6911883405664767e-07,-2.0751261497196342e-06
ATM,ATM 6M x 20Y,6M,20Y,0.4986301369863014,20.0,0.00426,0.0,0.00426,CALL/PAYER,310.0,19.893415584663337,0.0015583045489633862,BLACK_SHIFT,0.05,0.10196873488966984,OK,0.03600197261423893,-0.03600197261423893,0.001558304548564489,0.5143596069716595,0.015275578394235885,0.03099999999206457,10.23236942145132,0.30388342929263873,0.0010232369421451322,0.0030388342929263874,-0.021714470227813365,-3.383775772566974e-05,0.5143584316002342,-1.175371425299332e-06,-2.2851161120902195e-06,10.23234603929909,-2.338215223041118e-05,-2.2851161121482205e-06,0.5143549060580843,-4.700913575184096e-06,-9.139352140929507e-06,10.232275904223942,-9.35172273788254e-05,-9.13935214093954e-06,0.514340812469323,-1.879450233654989e-05,-3.653961563429191e-05,10.231995534605632,-0.0003738868456881761,-3.653961563431761e-05,0.015275576413248393,-1.9809874921006276e-09,-1.296833050097885e-07,0.30388338988403124,-3.940860748841146e-08,-1.296833051415288e-07,0.015275570470290809,-7.923945076482308e-09,-5.187328997946385e-07,0.30388327165830625,-1.576343324760643e-07,-5.187328997931735e-07,0.015275546698498114,-3.16957377705096e-08,-2.0749288146411353e-06,0.303882798756155,-6.305364837477789e-07,-2.074928814695501e-06
ATM,ATM 6M x 25Y,6M,25Y,0.4986301369863014,25.0,0.00455,0.0,0.00455,CALL/PAYER,390.5,24.532208133562783,0.001591784962339989,BLACK_SHIFT,0.05,0.1036065380729129,OK,0.036580229718383935,-0.036580229718383935,0.0015917849625309913,0.5145901463110082,0.015356898537786084,0.03905000000468571,12.624032572782177,0.3767386312149742,0.0012624032572782177,0.003767386312149742,-0.03265075799766137,-5.197298559591587e-05,0.5145890018086116,-1.1445023966327739e-06,-2.224104765389462e-06,12.624004495611175,-2.8077171002394152e-05,-2.2241047652973774e-06,0.5145855688353483,-4.5774756598504496e-06,-8.895381484984583e-06,12.623920277196564,-0.00011229558561254294,-8.895381484887473e-06,0.5145718449464827,-1.8301364525519226e-05,-3.5564933873526294e-05,12.62358359989851,-0.00044897288366740895,-3.5564933873460456e-05,0.015356896546336873,-1.9914492103978443e-09,-1.2967782560377195e-07,0.37673858236032765,-4.8854646550466896e-08,-1.2967782569287277e-07,0.015356890571991896,-7.965794187464459e-09,-5.187111295854691e-07,0.3767384357964532,-1.9541852097626489e-07,-5.187111296392522e-07,0.015356866674654142,-3.186313194195045e-08,-2.0748416005712557e-06,0.3767378495419896,-7.816729846177317e-07,-2.0748416006525603e-06
ATM,ATM 6M x 30Y,6M,30Y,0.4986301369863014,30.0,0.0044800000000000005,0.0,0.0044800000000000005,CALL/PAYER,467.0,29.085696366140343,0.0016056002033482365,BLACK_SHIFT,0.05,0.10464049313127155,OK,0.03694528692671018,-0.03694528692671018,0.0016056002032280858,0.5147356846845456,0.015336986328635657,0.046699999996505336,14.971445833552048,0.44608692752634227,0.0014971445833552048,0.004460869275263422,-0.04567008858382948,-7.33279035116413e-05,0.5147345485915708,-1.1360929748072124e-06,-2.207138554039563e-06,14.971412789496739,-3.3044055308906195e-05,-2.2071385540367903e-06,0.5147311408335367,-4.543851008897981e-06,-8.827542259252277e-06,14.971313672481271,-0.00013216107077695938,-8.827542259196988e-06,0.5147175176091131,-1.816707543245144e-05,-3.529398868777689e-05,14.97091743151216,-0.0005284020398885758,-3.529398868774519e-05,0.015336984339823362,-1.9888122954059284e-09,-1.2967425625806426e-07,0.4460868696803517,-5.7845990553140325e-08,-1.296742562574296e-07,0.015336978373384907,-7.955250749813736e-09,-5.186971272811597e-07,0.4460866961423344,-2.313840078427276e-07,-5.186971273195715e-07,0.015336954507673764,-3.182096189324746e-08,-2.0747858289365883e-06,0.44608600199150655,-9.255348357162241e-07,-2.0747858289605886e-06
ATM,ATM 9M x 1Y,9M,1Y,0.7506849315068493,1.0,-0.00449,0.0,-0.00449,CALL/PAYER,5.75,1.005422945821689,0.0005718986247425228,BLACK_SHIFT,0.05,0.036357269320080085,OK,0.015750346438484206,-0.015750346438484206,0.0005718986244114266,0.5062832193409298,0.015728665703502752,0.0005749999996671082,0.5090287658098459,0.015813961405460306,5.090287658098459e-05,0.00015813961405460305,-0.00017776957915349723,-1.0166617778008328e-07,0.5062793992772693,-3.820063660509021e-06,-7.5453096499661e-06,0.5090249250301871,-3.840779658759175e-06,-7.545309649934295e-06,0.5062679529927241,-1.5266348205700275e-05,-3.0153770898379228e-05,0.509013416673061,-1.5349136784914563e-05,-3.015377089837871e-05,0.5062223757802425,-6.08435606872515e-05,-0.0001201769254103593,0.5089675922978255,-6.1173512020396e-05,-0.00012017692541023927,0.015728662629455742,-3.0740470099988038e-09,-1.954423260018946e-07,0.015813958314742905,-3.090717400761056e-09,-1.9544232602552584e-07,0.015728653407320534,-1.229618221826323e-08,-7.817689338724319e-07,0.015813949042596556,-1.2362863750087216e-08,-7.817689339888309e-07,0.015728616518877712,-4.918462503944454e-08,-3.1270691339374828e-06,0.015813911954109708,-4.945135059775119e-08,-3.1270691340296577e-06
ATM,ATM 9M x 2Y,9M,2Y,0.7506849315068493,2.0,-0.00345,0.0,-0.00345,CALL/PAYER,13.75,2.0157125433748173,0.0006821409156376529,BLACK_SHIFT,0.05,0.042397467578472334,OK,0.01836702301804965,-0.01836702301804965,0.000682140915268005,0.5073269700888078,0.01608738095666752,0.001374999999254896,1.0226253372003506,0.032427535584403894,0.00010226253372003506,0.0003242753558440389,-0.00045779927941524967,-3.1228361946935153e-07,0.5073238388507775,-3.1312380303072374e-06,-6.1720314805245084e-06,1.0226190255245766,-6.311675774028913e-06,-6.172031480569841e-06,0.5073144531452835,-1.2516943524332191e-05,-2.4672340053478913e-05,1.022600106640284,-2.5230560066757945e-05,-2.467234005352522e-05,0.5072770301815278,-4.993990727997222e-05,-9.843731996197683e-05,1.0225246727028314,-0.00010066449751922057,-9.843731996198192e-05,0.016087377812791515,-3.143876006750368e-09,-1.9542497409731369e-07,0.03242752924725359,-6.337150304513983e-09,-1.954249741865013e-07,0.016087368381175957,-1.257549156474802e-08,-7.816991217290733e-07,0.03242751023582781,-2.5348576085382213e-08,-7.816991217048783e-07,0.016087330654807226,-5.0301860295143275e-08,-3.126789900148124e-06,0.03242743419031314,-1.013940907554356e-07,-3.1267899002538245e-06
ATM,ATM 9M x 3Y,9M,3Y,0.7506849315068493,3.0,-0.0030399999999999997,0.0,-0.0030399999999999997,CALL/PAYER,25.25,3.0302011175017474,0.0008332780241602375,BLACK_SHIFT,0.05,0.051340338695927565,OK,0.022241167608354217,-0.02224116760835421,0.0008332780242213018,0.5088722106497158,0.016227797777749485,0.0025250000001850368,1.5419851413763532,0.049173490960728865,0.00015419851413763533,0.0004917349096072887,-0.0008408139280611238,-7.00631768712525e-07,0.5088696698119995,-2.5408377162250417e-06,-4.99307618504253e-06,1.5419774421270662,-7.699249287007603e-06,-4.993076184985393e-06,0.5088620516496313,-1.015900008449755e-05,-1.9963754891482053e-05,1.5419543575629446,-3.078381340859693e-05,-1.9963754891386145e-05,0.5088316441618015,-4.056648791428419e-05,-7.971841862319397e-05,1.5418622167593423,-0.00012292461701091106,-7.971841862314598e-05,0.016227794606933632,-3.1708158529375474e-09,-1.953940945261942e-07,0.04917348135251912,-9.608209741718277e-09,-1.9539409454154118e-07,0.01622778509449002,-1.2683259463519558e-08,-7.815761348043189e-07,0.04917345252790186,-3.8432827004220016e-08,-7.815761348917326e-07,0.01622774704482001,-5.073292947549435e-08,-3.1262978606410836e-06,0.04917333722974927,-1.537309795920927e-07,-3.1262978606677723e-06
ATM,ATM 9M x 4Y,9M,4Y,0.7506849315068493,4.0,-0.00256,0.0,-0.00256,CALL/PAYER,39.75,4.050687329264204,0.0009813149416106743,BLACK_SHIFT,0.05,0.05985128435620282,OK,0.025928197607452994,-0.025928197607452994,0.0009813149412085248,0.5103426954174591,0.01639221393724679,0.0039749999983710186,2.067238689910043,0.06639973329419367,0.0002067238689910043,0.0006639973329419368,-0.0013290772285672325,-1.304243342413043e-06,0.5103405598771634,-2.13554029571128e-06,-4.184522115995827e-06,2.0672300395040257,-8.650406017274292e-06,-4.184522116142631e-06,0.5103341558895802,-8.539527878936859e-06,-1.6732928590173208e-05,2.067204098952666,-3.459095737712303e-05,-1.6732928590180496e-05,0.5103085793981259,-3.411601933323016e-05,-6.684923609090424e-05,2.0671004965828046,-0.0001381933272384117,-6.684923609108015e-05,0.016392210734872403,-3.2023743865017273e-09,-1.9535947973599917e-07,0.06639972032237632,-1.2971817356377535e-08,-1.9535947981754706e-07,0.01639220112776077,-1.2809486020504135e-08,-7.814372158356296e-07,0.06639968140697095,-5.188722272675417e-08,-7.814372159728457e-07,0.01639216269940999,-5.123783679977789e-08,-3.125742318635436e-06,0.06639952574573736,-2.0754845631021368e-07,-3.1257423187325175e-06
ATM,ATM 9M x 5Y,9M,5Y,0.7506849315068493,5.0,-0.0020399999999999997,0.0,-0.0020399999999999997,CALL/PAYER,55.0,5.067334631160699,0.0010853832241862814,BLACK_SHIFT,0.05,0.06548219964601928,OK,0.028367568556892923,-0.028367568556892923,0.0010853832238365245,0.5113155048356601,0.01657079508820593,0.005499999998227665,2.591006765103156,0.08396976381633352,0.0002591006765103156,0.0008396976381633351,-0.0019172619627010334,-2.08096397001559e-06,0.5113135951212433,-1.9097144168256364e-06,-3.7349041810093947e-06,2.5909970879411564,-9.677161999732675e-06,-3.734904180903363e-06,0.5113078679011736,-7.636934486576763e-06,-1.4935855483262374e-05,2.5909680662005563,-3.8698902599776375e-05,-1.4935855483278003e-05,0.5112849878437936,-3.05169918665138e-05,-5.968329060610463e-05,2.590852125293432,-0.00015463980972407754,-5.968329060612115e-05,0.01657079185137522,-3.2368307097130344e-09,-1.953334582006153e-07,0.08396974741422916,-1.6402104355273117e-08,-1.9533345825706175e-07,0.016570782140885865,-1.2947320066764023e-08,-7.813336655148868e-07,0.08396969820793017,-6.560840334901563e-08,-7.813336654431997e-07,0.016570743299035122,-5.1789170809474205e-08,-3.1253280566081308e-06,0.08396950138327476,-2.62433058756395e-07,-3.1253280565420313e-06
ATM,ATM 9M x 6Y,9M,6Y,0.7506849315068493,6.0,-0.00146,0.0,-0.00146,CALL/PAYER,72.5,6.087165031042328,0.0011910306296983302,BLACK_SHIFT,0.05,0.07099907891263701,OK,0.030757537917450183,-0.030757537917450183,0.0011910306292903725,0.5122685478913306,0.016770007623510965,0.007249999997516694,3.11826319122694,0.1020818039761492,0.000311826319122694,0.001020818039761492,-0.0026096455320439027,-3.1081677602550582e-06,0.5122668285055878,-1.7193857427821868e-06,-3.356414813792016e-06,3.1182527250421717,-1.0466184768187503e-05,-3.3564148137442447e-06,0.5122616717851205,-6.8761062100852754e-06,-1.3422854552342982e-05,3.118221335233668,-4.185599327177769e-05,-1.3422854552347346e-05,0.5122410664353937,-2.7481455936895216e-05,-5.364658058750263e-05,3.1180959070693586,-0.00016728415758127113,-5.3646580587525716e-05,0.016770004348229395,-3.2752815702641325e-09,-1.9530590824969586e-07,0.10208178403896977,-1.9937179435158825e-08,-1.9530590818925014e-07,0.016769994522392376,-1.3101118589292637e-08,-7.812231743368636e-07,0.10208172422747826,-7.974867094473481e-08,-7.812231743413116e-07,0.01676995521914769,-5.240436327588749e-08,-3.1248860735410996e-06,0.1020814849821416,-3.189940075976061e-07,-3.1248860734488696e-06
ATM,ATM 9M x 7Y,9M,7Y,0.7506849315068493,7.0,-0.00084,0.0,-0.00084,CALL/PAYER,92.0,7.105863261147055,0.001294705465316666,BLACK_SHIFT,0.05,0.07620773913303364,OK,0.03301398358803548,-0.03301398358803548,0.0012947054651203348,0.5131682817851946,0.016982988496010834,0.009199999998604897,3.646503640323374,0.12067879401828648,0.0003646503640323374,0.0012067879401828647,-0.0034035040659539106,-4.406535314749808e-06,0.5131667201623002,-1.5616228943304833e-06,-3.043100966602916e-06,3.646492543644621,-1.1096678752764433e-05,-3.0431009666509953e-06,0.5131620363965985,-6.245388596060053e-06,-1.217025451053557e-05,3.6464592614459974,-4.437887737651636e-05,-1.2170254510586699e-05,0.5131433178684821,-2.4963916712472667e-05,-4.864664789029621e-05,3.646326250144752,-0.000177390178621728,-4.8646647890360246e-05,0.01698298517961022,-3.3164006124630774e-09,-1.9527779891283993e-07,0.1206787704523972,-2.3565889281651486e-08,-1.9527779899822784e-07,0.01698297523041771,-1.3265593123978903e-08,-7.811106465210692e-07,0.12067869975479566,-9.42634908185358e-08,-7.811106465337401e-07,0.016982935433750707,-5.306226012746773e-08,-3.1244359695545707e-06,0.12067841696512167,-3.770531648017439e-07,-3.124435969625359e-06
ATM,ATM 9M x 8Y,9M,8Y,0.7506849315068493,8.0,-0.00021,0.0,-0.00021,CALL/PAYER,112.5,8.122024925899924,0.0013851225652023588,BLACK_SHIFT,0.05,0.08049987097265837,OK,0.03487337965099561,-0.03487337965099561,0.0013851225656815874,0.513909646170733,0.01719954495815233,0.011250000003892308,4.173986955859103,0.13969513286424956,0.00041739869558591035,0.0013969513286424956,-0.004297654347135804,-5.952778015717373e-06,0.5139082050665406,-1.4411041924233814e-06,-2.804197592244868e-06,4.173975251174932,-1.1704684171220947e-05,-2.804197592134509e-06,0.5139038826422644,-5.763528468594181e-06,-1.1215061852875593e-05,4.17394014433722,-4.681152188279469e-05,-1.121506185281305e-05,0.5138866062657892,-2.3039904943789047e-05,-4.483259871743027e-05,4.17379982517686,-0.00018713068224318619,-4.483259871727854e-05,0.017199541599888235,-3.358264093894503e-09,-1.952530780358079e-07,0.1396951055883449,-2.727590467377361e-08,-1.9525307800293444e-07,0.017199531525102785,-1.3433049544236964e-08,-7.810119149617326e-07,0.13969502376068635,-1.0910356321169878e-07,-7.810119148368719e-07,0.017199491226065934,-5.373208639483651e-08,-3.124041160715028e-06,0.13969469645090454,-4.364133450174279e-07,-3.124041160700408e-06
ATM,ATM 9M x 9Y,9M,9Y,0.7506849315068493,9.0,0.0004,0.0,0.0004,CALL/PAYER,135.0,9.139997594011195,0.0014770244588297936,BLACK_SHIFT,0.05,0.08480391844410276,OK,0.036737937689337904,-0.036737937689337904,0.001477024458982925,0.5146530204264179,0.017409102127865707,0.013500000001399622,4.7039273684480545,0.15911915156258774,0.00047039273684480547,0.0015911915156258775,-0.005296128835178493,-7.822511827483383e-06,0.5146516854562938,-1.3349701241116563e-06,-2.593922645213587e-06,4.7039151668243315,-1.2201623722951638e-05,-2.5939226453186637e-06,0.5146476812689128,-5.339157505113157e-06,-1.0374285767699129e-05,4.703878568561303,-4.879988675110525e-05,-1.0374285767768045e-05,0.5146316753613586,-2.134506505935274e-05,-4.147467169563524e-05,4.703732274604768,-0.00019509384328664225,-4.147467169566623e-05,0.017409098729140315,-3.3987253914014026e-09,-1.9522692017305514e-07,0.15911912049824584,-3.1064341904363246e-08,-1.952269201997626e-07,0.01740908853296655,-1.3594899157809426e-08,-7.809075423854792e-07,0.15911902730524213,-1.2425734560728152e-07,-7.809075424739572e-07,0.017409047748385108,-5.437948059905384e-08,-3.123623504512152e-06,0.1591186545342659,-4.970283218330707e-07,-3.1236235044753246e-06
ATM,ATM 9M x 10Y,9M,10Y,0.7506849315068493,10.0,0.001,0.0,0.001,CALL/PAYER,158.5,10.14453515475562,0.0015624175734232373,BLACK_SHIFT,0.05,0.08865327346357879,OK,0.03840551823802286,-0.03840551823802286,0.0015624175730912203,0.5153178193440315,0.01761524964531291,0.015849999996631843,5.227659734207533,0.17869851928667327,0.0005227659734207533,0.0017869851928667326,-0.006381971706535872,-9.97130474526261e-06,0.5153165722812311,-1.2470628004690454e-06,-2.4199877311762305e-06,5.227647083335114,-1.2650872418973336e-05,-2.4199877310666426e-06,0.5153128316960978,-4.987647933774042e-06,-9.678780252782675e-06,5.22760913683773,-5.0597369803284664e-05,-9.678780252700357e-06,0.5152978783987128,-1.994094531876378e-05,-3.869640165781071e-05,5.227457442586728,-0.00020229162080465102,-3.8696401657694474e-05,0.017615246206772323,-3.4385405876802277e-09,-1.9520248971294933e-07,0.1786984844042774,-3.488239586069142e-08,-1.9520248964532315e-07,0.01761523589115764,-1.3754155269579682e-08,-7.80809556862534e-07,0.1786983797571616,-1.3952951166684713e-07,-7.808095569220129e-07,0.01761519462880924,-5.501650366876443e-08,-3.1232315622278615e-06,0.1786979611698177,-5.581168555646165e-07,-3.1232315622563697e-06
ATM,ATM 9M x 15Y,9M,15Y,0.7506849315068493,15.0,0.00333,0.0,0.00333,CALL/PAYER,266.0,15.086037950042458,0.0017632197458395719,BLACK_SHIFT,0.05,0.0956798058133202,OK,0.04144948498358151,-0.04144948498358151,0.0017632197461936103,0.5165312183217102,0.018417786179473133,0.026600000005341035,7.7924095619829865,0.2778514212592992,0.0007792409561982987,0.002778514212592992,-0.013206128839802211,-2.328530714111617e-05,0.5165301617207976,-1.0566009126522502e-06,-2.0455702872815896e-06,7.79239362206152,-1.5939921466312512e-05,-2.0455702872804563e-06,0.5165269923185396,-4.226003170626491e-06,-8.181505823321635e-06,7.792345808338777,-6.375364420918572e-05,-8.181505823336358e-06,0.516514320715632,-1.6897606078258853e-05,-3.271362016251755e-05,7.792154644056425,-0.00025491792656140433,-3.271362016250769e-05,0.0184177825851492,-3.5943239322377973e-09,-1.9515504725772736e-07,0.2778513670351919,-5.4224107259859267e-08,-1.9515504730586107e-07,0.018417771802190647,-1.4377282486072174e-08,-7.80619470004264e-07,0.27785120436307,-2.1689622919929263e-07,-7.806194699896051e-07,0.018417728670464678,-5.750900845466478e-08,-3.1224712836963723e-06,0.27785055367621514,-8.675830840410015e-07,-3.1224712837849665e-06
